"Home name",Long,Lat
Gamil,-8.5943948126722,41.51918260056

,,"Product name","Product type",,"Product name","Product type",,"Product name","Product type",
,,"Rooms ACs",NLPC,,"Ground Floor AC",NLY,,"Water Heater",NLPO,

Timestamp,"Timezone : Europe/Lisbon","Standard Tariff Bill","Standard Tariff Wh",,"Standard Tariff Bill","Standard Tariff Wh",,"Standard Tariff Bill","Standard Tariff Wh",
1767122100,"2025/12/30 19:15:00",0.1086,426,,0,0,,0.3037,1191,
1767123900,"2025/12/30 19:45:00",0.1084,425,,0,0,,0.0138,54,
1767125700,"2025/12/30 20:15:00",0.1112,436,,0,0,,0.0003,1,
1767127500,"2025/12/30 20:45:00",0.1053,413,,0,0,,0.2935,1151,
1767129300,"2025/12/30 21:15:00",0.0727,285,,0,0,,0.129,506,
1767131100,"2025/12/30 21:45:00",0.0903,354,,0,0,,0.0003,1,
1767132900,"2025/12/30 22:15:00",0.1058,415,,0,0,,0.0003,1,
1767134700,"2025/12/30 22:45:00",0.1119,439,,0,0,,0.0003,1,
1767136500,"2025/12/30 23:15:00",0.0987,387,,0,0,,0.0003,1,
1767138300,"2025/12/30 23:45:00",0.1068,419,,0,0,,0.0003,1,
1767140100,"2025/12/31 00:15:00",0.113,443,,0,0,,0.0003,1,
1767141900,"2025/12/31 00:45:00",0.0997,391,,0,0,,0.0003,1,
1767143700,"2025/12/31 01:15:00",0.116,455,,0,0,,0.0003,1,
1767145500,"2025/12/31 01:45:00",0.1079,423,,0,0,,0.0003,1,
1767147300,"2025/12/31 02:15:00",0.115,451,,0,0,,0.0003,1,
1767149100,"2025/12/31 02:45:00",0.1196,469,,0,0,,0.0003,1,
1767150900,"2025/12/31 03:15:00",0.1127,442,,0,0,,0.0003,1,
1767152700,"2025/12/31 03:45:00",0.1257,493,,0,0,,0.0003,1,
1767154500,"2025/12/31 04:15:00",0.1094,429,,0,0,,0.0003,1,
1767156300,"2025/12/31 04:45:00",0.115,451,,0,0,,0.0003,1,
1767158100,"2025/12/31 05:15:00",0.1193,468,,0,0,,0.0003,1,
1767159900,"2025/12/31 05:45:00",0.1135,445,,0,0,,0.2374,931,
1767161700,"2025/12/31 06:15:00",0.1239,486,,0,0,,0.0003,1,
1767163500,"2025/12/31 06:45:00",0.1183,464,,0,0,,0.0003,1,
1767165300,"2025/12/31 07:15:00",0.1214,476,,0,0,,0.0003,1,
1767167100,"2025/12/31 07:45:00",0.1239,486,,0,0,,0.0003,1,
1767168900,"2025/12/31 08:15:00",0.116,455,,0,0,,0.2213,868,
1767170700,"2025/12/31 08:45:00",0.1158,454,,0,0,,0.3111,1220,
1767172500,"2025/12/31 09:15:00",0.1084,425,,0,0,,0.2055,806,
1767174300,"2025/12/31 09:45:00",0.0625,245,,0,0,,0.0069,27,
1767176100,"2025/12/31 10:15:00",0.0609,239,,0,0,,0.0099,39,
1767177900,"2025/12/31 10:45:00",0.0416,163,,0,0,,0.0089,35,
1767179700,"2025/12/31 11:15:00",0.0301,118,,0,0,,0.0089,35,
1767181500,"2025/12/31 11:45:00",0.0301,118,,0,0,,0.0087,34,
1767183300,"2025/12/31 12:15:00",0.0314,123,,0,0,,0.0084,33,
1767185100,"2025/12/31 12:45:00",0.0668,262,,0,0,,0.0084,33,
1767186900,"2025/12/31 13:15:00",0.0607,238,,0,0,,0.0087,34,
1767188700,"2025/12/31 13:45:00",0.053,208,,0,0,,0.0087,34,
1767190500,"2025/12/31 14:15:00",0.065,255,,0,0,,0.0084,33,
1767192300,"2025/12/31 14:45:00",0.0668,262,,0,0,,0.0084,33,
1767194100,"2025/12/31 15:15:00",0.0727,285,,0,0,,0.0069,27,
1767195900,"2025/12/31 15:45:00",0.0706,277,,0,0,,0.0033,13,
1767197700,"2025/12/31 16:15:00",0.0717,281,,0,0,,0.0003,1,
1767199500,"2025/12/31 16:45:00",0.0875,343,,0,0,,0.0003,1,
1767201300,"2025/12/31 17:15:00",0.0788,309,,0,0,,0.0003,1,
1767203100,"2025/12/31 17:45:00",0.0752,295,,0,0,,0.0003,1,
1767204900,"2025/12/31 18:15:00",0.0903,354,,0,0,,0.0003,1,
1767206700,"2025/12/31 18:45:00",0.1344,527,,0,0,,0.0003,1,
1767208500,"2025/12/31 19:15:00",0.1204,472,,0,0,,0.0003,1,
1767210300,"2025/12/31 19:45:00",0.1201,471,,0,0,,0.0003,1,
1767212100,"2025/12/31 20:15:00",0.117,459,,0,0,,0.0003,1,
1767213900,"2025/12/31 20:45:00",0.1168,458,,0,0,,0.0003,1,
1767215700,"2025/12/31 21:15:00",0.1163,456,,0,0,,0.1397,548,
1767217500,"2025/12/31 21:45:00",0.1183,464,,0,0,,0.0071,28,
1767219300,"2025/12/31 22:15:00",0.1063,417,,0,0,,0.0003,1,
1767221100,"2025/12/31 22:45:00",0.115,451,,0,0,,0.0003,1,
1767222900,"2025/12/31 23:15:00",0.1176,461,,0,0,,0.0003,1,
1767224700,"2025/12/31 23:45:00",0.115,451,,0,0,,0.0003,1,
1767226500,"2026/01/01 00:15:00",0.1122,440,,0,0,,0.0003,1,
1767228300,"2026/01/01 00:45:00",0.1158,454,,0,0,,0.0003,1,
1767230100,"2026/01/01 01:15:00",0.1234,484,,0,0,,0.0003,1,
1767231900,"2026/01/01 01:45:00",0.1081,424,,0,0,,0.0003,1,
1767233700,"2026/01/01 02:15:00",0.1046,410,,0,0,,0.0003,1,
1767235500,"2026/01/01 02:45:00",0.1025,402,,0,0,,0.0003,1,
1767237300,"2026/01/01 03:15:00",0.1132,444,,0,0,,0.0003,1,
1767239100,"2026/01/01 03:45:00",0.0997,391,,0,0,,0.0003,1,
1767240900,"2026/01/01 04:15:00",0.1142,448,,0,0,,0.0003,1,
1767242700,"2026/01/01 04:45:00",0.1012,397,,0,0,,0.0003,1,
1767244500,"2026/01/01 05:15:00",0.1158,454,,0,0,,0.0003,1,
1767246300,"2026/01/01 05:45:00",0.1043,409,,0,0,,0.3188,1250,
1767248100,"2026/01/01 06:15:00",0.1125,441,,0,0,,0.002,8,
1767249900,"2026/01/01 06:45:00",0.1122,440,,0,0,,0.0003,1,
1767251700,"2026/01/01 07:15:00",0.1038,407,,0,0,,0.0003,1,
1767253500,"2026/01/01 07:45:00",0.1142,448,,0,0,,0.0003,1,
1767255300,"2026/01/01 08:15:00",0.104,408,,0,0,,0.0003,1,
1767257100,"2026/01/01 08:45:00",0.1117,438,,0,0,,0.0003,1,
1767258900,"2026/01/01 09:15:00",0.1109,435,,0,0,,0.0003,1,
1767260700,"2026/01/01 09:45:00",0.1071,420,,0,0,,0.0003,1,
1767262500,"2026/01/01 10:15:00",0.1153,452,,0,0,,0.0003,1,
1767264300,"2026/01/01 10:45:00",0.1137,446,,0,0,,0.0003,1,
1767266100,"2026/01/01 11:15:00",0.1168,458,,0,0,,0.0003,1,
1767267900,"2026/01/01 11:45:00",0.1046,410,,0,0,,0.0003,1,
1767269700,"2026/01/01 12:15:00",0.1071,420,,0,0,,0.0003,1,
1767271500,"2026/01/01 12:45:00",0.1163,456,,0,0,,0.0003,1,
1767273300,"2026/01/01 13:15:00",0.1285,504,,0,0,,0.0003,1,
1767275100,"2026/01/01 13:45:00",0.1265,496,,0,0,,0.0003,1,
1767276900,"2026/01/01 14:15:00",0.116,455,,0,0,,0.0003,1,
1767278700,"2026/01/01 14:45:00",0.1237,485,,0,0,,0.0003,1,
1767280500,"2026/01/01 15:15:00",0.1186,465,,0,0,,0.0003,1,
1767282300,"2026/01/01 15:45:00",0.1089,427,,0,0,,0.0003,1,
1767284100,"2026/01/01 16:15:00",0.1272,499,,0,0,,0.0003,1,
1767285900,"2026/01/01 16:45:00",0.1104,433,,0,0,,0.0003,1,
1767287700,"2026/01/01 17:15:00",0.1168,458,,0,0,,0.0003,1,
1767289500,"2026/01/01 17:45:00",0.1272,499,,0,0,,0.3098,1215,
1767291300,"2026/01/01 18:15:00",0.1112,436,,0,0,,0.3147,1234,
1767293100,"2026/01/01 18:45:00",0.1125,441,,0,0,,0.3167,1242,
1767294900,"2026/01/01 19:15:00",0.1099,431,,0,0,,0.2336,916,
1767296700,"2026/01/01 19:45:00",0.1153,452,,0,0,,0.0003,1,
1767298500,"2026/01/01 20:15:00",0.1191,467,,0,0,,0.0003,1,
1767300300,"2026/01/01 20:45:00",0.1114,437,,0,0,,0.0003,1,
1767302100,"2026/01/01 21:15:00",0.1076,422,,0,0,,0.0003,1,
1767303900,"2026/01/01 21:45:00",0.1048,411,,0,0,,0.0003,1,
1767305700,"2026/01/01 22:15:00",0.0936,367,,0,0,,0.0003,1,
1767307500,"2026/01/01 22:45:00",0.1056,414,,0,0,,0.0003,1,
1767309300,"2026/01/01 23:15:00",0.0946,371,,0,0,,0.0003,1,
1767311100,"2026/01/01 23:45:00",0.1102,432,,0,0,,0.0003,1,
1767312900,"2026/01/02 00:15:00",0.1056,414,,0,0,,0.0003,1,
1767314700,"2026/01/02 00:45:00",0.1109,435,,0,0,,0.0003,1,
1767316500,"2026/01/02 01:15:00",0.1079,423,,0,0,,0.0003,1,
1767318300,"2026/01/02 01:45:00",0.1017,399,,0,0,,0.0003,1,
1767320100,"2026/01/02 02:15:00",0.102,400,,0,0,,0.0003,1,
1767321900,"2026/01/02 02:45:00",0.0938,368,,0,0,,0.0003,1,
1767323700,"2026/01/02 03:15:00",0.0926,363,,0,0,,0.0003,1,
1767325500,"2026/01/02 03:45:00",0.1038,407,,0,0,,0.0003,1,
1767327300,"2026/01/02 04:15:00",0.0954,374,,0,0,,0.0003,1,
1767329100,"2026/01/02 04:45:00",0.1005,394,,0,0,,0.0003,1,
1767330900,"2026/01/02 05:15:00",0.0933,366,,0,0,,0.0003,1,
1767332700,"2026/01/02 05:45:00",0.1046,410,,0,0,,0.3152,1236,
1767334500,"2026/01/02 06:15:00",0.0979,384,,0,0,,0.1446,567,
1767336300,"2026/01/02 06:45:00",0.1038,407,,0,0,,0.0003,1,
1767338100,"2026/01/02 07:15:00",0.101,396,,0,0,,0.0003,1,
1767339900,"2026/01/02 07:45:00",0.1023,401,,0,0,,0.0003,1,
1767341700,"2026/01/02 08:15:00",0.1066,418,,0,0,,0.0003,1,
1767343500,"2026/01/02 08:45:00",0.0987,387,,0,0,,0.0003,1,
1767345300,"2026/01/02 09:15:00",0.0979,384,,0,0,,0.0003,1,
1767347100,"2026/01/02 09:45:00",0.1005,394,,0,0,,0.0003,1,
1767348900,"2026/01/02 10:15:00",0.0791,310,,0,0,,0.0003,1,
1767350700,"2026/01/02 10:45:00",0.1221,479,,0,0,,0.0003,1,
1767352500,"2026/01/02 11:15:00",0.1137,446,,0,0,,0.0003,1,
1767354300,"2026/01/02 11:45:00",0.0984,386,,0,0,,0.0003,1,
1767356100,"2026/01/02 12:15:00",0.1071,420,,0,0,,0.0003,1,
1767357900,"2026/01/02 12:45:00",0.0905,355,,0,0,,0.0003,1,
1767359700,"2026/01/02 13:15:00",0.0875,343,,0,0,,0.0003,1,
1767361500,"2026/01/02 13:45:00",0.0826,324,,0,0,,0.0003,1,
1767363300,"2026/01/02 14:15:00",0.0775,304,,0,0,,0.0003,1,
1767365100,"2026/01/02 14:45:00",0.0829,325,,0,0,,0.0003,1,
1767366900,"2026/01/02 15:15:00",0.0783,307,,0,0,,0.0003,1,
1767368700,"2026/01/02 15:45:00",0.0849,333,,0,0,,0.0003,1,
1767370500,"2026/01/02 16:15:00",0.0905,355,,0,0,,0.0003,1,
1767372300,"2026/01/02 16:45:00",0.0831,326,,0,0,,0.0003,1,
1767374100,"2026/01/02 17:15:00",0.0908,356,,0,0,,0.0003,1,
1767375900,"2026/01/02 17:45:00",0.0915,359,,0,0,,0.3088,1211,
1767377700,"2026/01/02 18:15:00",0.1048,411,,0,0,,0.3137,1230,
1767379500,"2026/01/02 18:45:00",0.0857,336,,0,0,,0.3037,1191,
1767381300,"2026/01/02 19:15:00",0.0949,372,,0,0,,0.1089,427,
1767383100,"2026/01/02 19:45:00",0.089,349,,0,0,,0.0003,1,
1767384900,"2026/01/02 20:15:00",0.0867,340,,0,0,,0.2751,1079,
1767386700,"2026/01/02 20:45:00",0.0905,355,,0,0,,0.1686,661,
1767388500,"2026/01/02 21:15:00",0.0931,365,,0,0,,0.0003,1,
1767390300,"2026/01/02 21:45:00",0.0834,327,,0,0,,0.0003,1,
1767392100,"2026/01/02 22:15:00",0.0941,369,,0,0,,0.0003,1,
1767393900,"2026/01/02 22:45:00",0.0979,384,,0,0,,0.0003,1,
1767395700,"2026/01/02 23:15:00",0.0887,348,,0,0,,0.0003,1,
1767397500,"2026/01/02 23:45:00",0.1,392,,0,0,,0.0003,1,
1767399300,"2026/01/03 00:15:00",0.0719,282,,0,0,,0.0003,1,
1767401100,"2026/01/03 00:45:00",0.09,353,,0,0,,0.0003,1,
1767402900,"2026/01/03 01:15:00",0.0857,336,,0,0,,0.0003,1,
1767404700,"2026/01/03 01:45:00",0.0867,340,,0,0,,0.0003,1,
1767406500,"2026/01/03 02:15:00",0.0839,329,,0,0,,0.0003,1,
1767408300,"2026/01/03 02:45:00",0.0898,352,,0,0,,0.0003,1,
1767410100,"2026/01/03 03:15:00",0.0875,343,,0,0,,0.0003,1,
1767411900,"2026/01/03 03:45:00",0.0793,311,,0,0,,0.0003,1,
1767413700,"2026/01/03 04:15:00",0.0829,325,,0,0,,0.0003,1,
1767415500,"2026/01/03 04:45:00",0.0857,336,,0,0,,0.0003,1,
1767417300,"2026/01/03 05:15:00",0.0765,300,,0,0,,0.0003,1,
1767419100,"2026/01/03 05:45:00",0.0852,334,,0,0,,0.3147,1234,
1767420900,"2026/01/03 06:15:00",0.0882,346,,0,0,,0.3131,1228,
1767422700,"2026/01/03 06:45:00",0.0862,338,,0,0,,0.0405,159,
1767424500,"2026/01/03 07:15:00",0.076,298,,0,0,,0.0003,1,
1767426300,"2026/01/03 07:45:00",0.0829,325,,0,0,,0.0003,1,
1767428100,"2026/01/03 08:15:00",0.0836,328,,0,0,,0.0003,1,
1767429900,"2026/01/03 08:45:00",0.0757,297,,0,0,,0.0003,1,
1767431700,"2026/01/03 09:15:00",0.0887,348,,0,0,,0.0003,1,
1767433500,"2026/01/03 09:45:00",0.0824,323,,0,0,,0.0003,1,
1767435300,"2026/01/03 10:15:00",0.0691,271,,0,0,,0.0033,13,
1767437100,"2026/01/03 10:45:00",0.0706,277,,0,0,,0.0097,38,
1767438900,"2026/01/03 11:15:00",0.0711,279,,0,0,,0.0084,33,
1767440700,"2026/01/03 11:45:00",0.0785,308,,0,0,,0.0082,32,
1767442500,"2026/01/03 12:15:00",0.0742,291,,0,0,,0.0061,24,
1767444300,"2026/01/03 12:45:00",0.0505,198,,0,0,,0.0094,37,
1767446100,"2026/01/03 13:15:00",0.0546,214,,0,0,,0.0082,32,
1767447900,"2026/01/03 13:45:00",0.0905,355,,0,0,,0.0082,32,
1767449700,"2026/01/03 14:15:00",0.0732,287,,0,0,,0.0079,31,
1767451500,"2026/01/03 14:45:00",0.0783,307,,0,0,,0.0082,32,
1767453300,"2026/01/03 15:15:00",0.0808,317,,0,0,,0.0061,24,
1767455100,"2026/01/03 15:45:00",0.0638,250,,0,0,,0.0003,1,
1767456900,"2026/01/03 16:15:00",0.074,290,,0,0,,0.0003,1,
1767458700,"2026/01/03 16:45:00",0.077,302,,0,0,,0.0003,1,
1767460500,"2026/01/03 17:15:00",0.0711,279,,0,0,,0.0003,1,
1767462300,"2026/01/03 17:45:00",0.0701,275,,0,0,,0.3093,1213,
1767464100,"2026/01/03 18:15:00",0.0824,323,,0,0,,0.3108,1219,
1767465900,"2026/01/03 18:45:00",0.0849,333,,0,0,,0.3111,1220,
1767467700,"2026/01/03 19:15:00",0.0788,309,,0,0,,0.216,847,
1767469500,"2026/01/03 19:45:00",0.0729,286,,0,0,,0.0003,1,
1767471300,"2026/01/03 20:15:00",0.0834,327,,0,0,,0.0003,1,
1767473100,"2026/01/03 20:45:00",0.0775,304,,0,0,,0.0003,1,
1767474900,"2026/01/03 21:15:00",0.0773,303,,0,0,,0.0003,1,
1767476700,"2026/01/03 21:45:00",0.0762,299,,0,0,,0.0003,1,
1767478500,"2026/01/03 22:15:00",0.0793,311,,0,0,,0.0003,1,
1767480300,"2026/01/03 22:45:00",0.0773,303,,0,0,,0.0003,1,
1767482100,"2026/01/03 23:15:00",0.0737,289,,0,0,,0.0003,1,
1767483900,"2026/01/03 23:45:00",0.0681,267,,0,0,,0.0003,1,
1767485700,"2026/01/04 00:15:00",0.0849,333,,0,0,,0.0003,1,
1767487500,"2026/01/04 00:45:00",0.0681,267,,0,0,,0.0003,1,
1767489300,"2026/01/04 01:15:00",0.074,290,,0,0,,0.0003,1,
1767491100,"2026/01/04 01:45:00",0.0765,300,,0,0,,0.0003,1,
1767492900,"2026/01/04 02:15:00",0.0632,248,,0,0,,0.0003,1,
1767494700,"2026/01/04 02:45:00",0.0645,253,,0,0,,0.0003,1,
1767496500,"2026/01/04 03:15:00",0.0737,289,,0,0,,0.0003,1,
1767498300,"2026/01/04 03:45:00",0.0803,315,,0,0,,0.0003,1,
1767500100,"2026/01/04 04:15:00",0.0719,282,,0,0,,0.0003,1,
1767501900,"2026/01/04 04:45:00",0.0778,305,,0,0,,0.0003,1,
1767503700,"2026/01/04 05:15:00",0.0704,276,,0,0,,0.0003,1,
1767505500,"2026/01/04 05:45:00",0.0778,305,,0,0,,0.3162,1240,
1767507300,"2026/01/04 06:15:00",0.078,306,,0,0,,0.1285,504,
1767509100,"2026/01/04 06:45:00",0.0808,317,,0,0,,0.0003,1,
1767510900,"2026/01/04 07:15:00",0.0762,299,,0,0,,0.0003,1,
1767512700,"2026/01/04 07:45:00",0.0793,311,,0,0,,0.0003,1,
1767514500,"2026/01/04 08:15:00",0.0732,287,,0,0,,0.0003,1,
1767516300,"2026/01/04 08:45:00",0.0895,351,,0,0,,0.0003,1,
1767518100,"2026/01/04 09:15:00",0.0803,315,,0,0,,0.0003,1,
1767519900,"2026/01/04 09:45:00",0.078,306,,0,0,,0.0003,1,
1767521700,"2026/01/04 10:15:00",0.0742,291,,0,0,,0.0107,42,
1767523500,"2026/01/04 10:45:00",0.0724,284,,0,0,,0.0084,33,
1767525300,"2026/01/04 11:15:00",0.0678,266,,0,0,,0.0066,26,
1767527100,"2026/01/04 11:45:00",0.0604,237,,0,0,,0.0099,39,
1767528900,"2026/01/04 12:15:00",0.0592,232,,0,0,,0.0089,35,
1767530700,"2026/01/04 12:45:00",0.0423,166,,0,0,,0.0087,34,
1767532500,"2026/01/04 13:15:00",0.0709,278,,0,0,,0.0092,36,
1767534300,"2026/01/04 13:45:00",0.0635,249,,0,0,,0.0089,35,
1767536100,"2026/01/04 14:15:00",0.074,290,,0,0,,0.0092,36,
1767537900,"2026/01/04 14:45:00",0.0607,238,,0,0,,0.0089,35,
1767539700,"2026/01/04 15:15:00",0.0617,242,,0,0,,0.0089,35,
1767541500,"2026/01/04 15:45:00",0.0701,275,,0,0,,0.0092,36,
1767543300,"2026/01/04 16:15:00",0.065,255,,0,0,,0.0038,15,
1767545100,"2026/01/04 16:45:00",0.0711,279,,0,0,,0.0003,1,
1767546900,"2026/01/04 17:15:00",0.0663,260,,0,0,,0.0003,1,
1767548700,"2026/01/04 17:45:00",0.0778,305,,0,0,,0.3116,1222,
1767550500,"2026/01/04 18:15:00",0.0788,309,,0,0,,0.3068,1203,
1767552300,"2026/01/04 18:45:00",0.0696,273,,0,0,,0.3001,1177,
1767554100,"2026/01/04 19:15:00",0.0808,317,,0,0,,0.1293,507,
1767555900,"2026/01/04 19:45:00",0.0821,322,,0,0,,0.0003,1,
1767557700,"2026/01/04 20:15:00",0.0645,253,,0,0,,0.2351,922,
1767559500,"2026/01/04 20:45:00",0.0589,231,,0,0,,0.2884,1131,
1767561300,"2026/01/04 21:15:00",0.0686,269,,0,0,,0.0003,1,
1767563100,"2026/01/04 21:45:00",0.0775,304,,0,0,,0.0003,1,
1767564900,"2026/01/04 22:15:00",0.0742,291,,0,0,,0.0003,1,
1767566700,"2026/01/04 22:45:00",0.0747,293,,0,0,,0.0003,1,
1767568500,"2026/01/04 23:15:00",0.0819,321,,0,0,,0.0003,1,
1767570300,"2026/01/04 23:45:00",0.0768,301,,0,0,,0.0003,1,
1767572100,"2026/01/05 00:15:00",0.0816,320,,0,0,,0.0003,1,
1767573900,"2026/01/05 00:45:00",0.0737,289,,0,0,,0.0003,1,
1767575700,"2026/01/05 01:15:00",0.0926,363,,0,0,,0.0003,1,
1767577500,"2026/01/05 01:45:00",0.0752,295,,0,0,,0.0003,1,
1767579300,"2026/01/05 02:15:00",0.0872,342,,0,0,,0.0003,1,
1767581100,"2026/01/05 02:45:00",0.0824,323,,0,0,,0.0003,1,
1767582900,"2026/01/05 03:15:00",0.0791,310,,0,0,,0.0003,1,
1767584700,"2026/01/05 03:45:00",0.0972,381,,0,0,,0.0003,1,
1767586500,"2026/01/05 04:15:00",0.0836,328,,0,0,,0.0003,1,
1767588300,"2026/01/05 04:45:00",0.0905,355,,0,0,,0.0003,1,
1767590100,"2026/01/05 05:15:00",0.0979,384,,0,0,,0.0003,1,
1767591900,"2026/01/05 05:45:00",0.0875,343,,0,0,,0.3131,1228,
1767593700,"2026/01/05 06:15:00",0.1061,416,,0,0,,0.0171,67,
1767595500,"2026/01/05 06:45:00",0.1023,401,,0,0,,0.0003,1,
1767597300,"2026/01/05 07:15:00",0.1035,406,,0,0,,0.0003,1,
1767599100,"2026/01/05 07:45:00",0.1125,441,,0,0,,0.0003,1,
1767600900,"2026/01/05 08:15:00",0.1,392,,0,0,,0.0003,1,
1767602700,"2026/01/05 08:45:00",0.1063,417,,0,0,,0.0064,25,
1767604500,"2026/01/05 09:15:00",0.0933,366,,0,0,,0.0087,34,
1767606300,"2026/01/05 09:45:00",0.0831,326,,0,0,,0.0079,31,
1767608100,"2026/01/05 10:15:00",0.0798,313,,0,0,,0.0087,34,
1767609900,"2026/01/05 10:45:00",0.0587,230,,0,0,,0.0087,34,
1767611700,"2026/01/05 11:15:00",0.0719,282,,0,0,,0.0089,35,
1767613500,"2026/01/05 11:45:00",0.052,204,,0,0,,0.0089,35,
1767615300,"2026/01/05 12:15:00",0.0594,233,,0,0,,0.0089,35,
1767617100,"2026/01/05 12:45:00",0.0581,228,,0,0,,0.0087,34,
1767618900,"2026/01/05 13:15:00",0.0673,264,,0,0,,0.0087,34,
1767620700,"2026/01/05 13:45:00",0.0635,249,,0,0,,0.0084,33,
1767622500,"2026/01/05 14:15:00",0.0609,239,,0.011,43,,0.0087,34,
1767624300,"2026/01/05 14:45:00",0.0602,236,,0.0115,45,,0.0059,23,
1767626100,"2026/01/05 15:15:00",0.0663,260,,0.0059,23,,0.0069,27,
1767627900,"2026/01/05 15:45:00",0.0727,285,,0.0056,22,,0.0003,1,
1767629700,"2026/01/05 16:15:00",0.0722,283,,0,0,,0.0003,1,
1767631500,"2026/01/05 16:45:00",0.0885,347,,0,0,,0.0003,1,
1767633300,"2026/01/05 17:15:00",0.0816,320,,0,0,,0.0003,1,
1767635100,"2026/01/05 17:45:00",0.0972,381,,0,0,,0.2198,862,
1767636900,"2026/01/05 18:15:00",0.087,341,,0,0,,0.0003,1,
1767638700,"2026/01/05 18:45:00",0.0972,381,,0,0,,0.0003,1,
1767640500,"2026/01/05 19:15:00",0.0938,368,,0,0,,0.0003,1,
1767642300,"2026/01/05 19:45:00",0.0885,347,,0,0,,0.0003,1,
1767644100,"2026/01/05 20:15:00",0.1086,426,,0,0,,0.0003,1,
1767645900,"2026/01/05 20:45:00",0.0813,319,,0,0,,0.2213,868,
1767647700,"2026/01/05 21:15:00",0.0747,293,,0,0,,0.3052,1197,
1767649500,"2026/01/05 21:45:00",0.0875,343,,0,0,,0.0069,27,
1767651300,"2026/01/05 22:15:00",0.1,392,,0,0,,0.0003,1,
1767653100,"2026/01/05 22:45:00",0.0893,350,,0,0,,0.0003,1,
1767654900,"2026/01/05 23:15:00",0.1038,407,,0,0,,0.0003,1,
1767656700,"2026/01/05 23:45:00",0.1,392,,0,0,,0.0003,1,
1767658500,"2026/01/06 00:15:00",0.1099,431,,0,0,,0.0003,1,
1767660300,"2026/01/06 00:45:00",0.1094,429,,0,0,,0.0003,1,
1767662100,"2026/01/06 01:15:00",0.1102,432,,0,0,,0.0003,1,
1767663900,"2026/01/06 01:45:00",0.1061,416,,0,0,,0.0003,1,
1767665700,"2026/01/06 02:15:00",0.0938,368,,0,0,,0.0003,1,
1767667500,"2026/01/06 02:45:00",0.0995,390,,0,0,,0.0003,1,
1767669300,"2026/01/06 03:15:00",0.1094,429,,0,0,,0.0003,1,
1767671100,"2026/01/06 03:45:00",0.1017,399,,0,0,,0.0003,1,
1767672900,"2026/01/06 04:15:00",0.1015,398,,0,0,,0.0003,1,
1767674700,"2026/01/06 04:45:00",0.1199,470,,0,0,,0.0003,1,
1767676500,"2026/01/06 05:15:00",0.1099,431,,0,0,,0.0003,1,
1767678300,"2026/01/06 05:45:00",0.1132,444,,0,0,,0.3175,1245,
1767680100,"2026/01/06 06:15:00",0.1063,417,,0,0,,0.3134,1229,
1767681900,"2026/01/06 06:45:00",0.1099,431,,0,0,,0.1068,419,
1767683700,"2026/01/06 07:15:00",0.1086,426,,0,0,,0.0003,1,
1767685500,"2026/01/06 07:45:00",0.1265,496,,0,0,,0.0003,1,
1767687300,"2026/01/06 08:15:00",0.1135,445,,0,0,,0.2081,816,
1767689100,"2026/01/06 08:45:00",0.0699,274,,0,0,,0.0028,11,
1767690900,"2026/01/06 09:15:00",0.0668,262,,0,0,,0.0097,38,
1767692700,"2026/01/06 09:45:00",0.0676,265,,0,0,,0.0079,31,
1767694500,"2026/01/06 10:15:00",0.0574,225,,0,0,,0.0087,34,
1767696300,"2026/01/06 10:45:00",0.0352,138,,0,0,,0.0089,35,
1767698100,"2026/01/06 11:15:00",0.0242,95,,0,0,,0.0089,35,
1767699900,"2026/01/06 11:45:00",0.0209,82,,0,0,,0.0089,35,
1767701700,"2026/01/06 12:15:00",0.076,298,,0,0,,0.0074,29,
1767703500,"2026/01/06 12:45:00",0.0592,232,,0,0,,0.0092,36,
1767705300,"2026/01/06 13:15:00",0.066,259,,0,0,,0.0087,34,
1767707100,"2026/01/06 13:45:00",0.0694,272,,0,0,,0.0079,31,
1767708900,"2026/01/06 14:15:00",0.0696,273,,0,0,,0.0003,1,
1767710700,"2026/01/06 14:45:00",0.0727,285,,0,0,,0.0003,1,
1767712500,"2026/01/06 15:15:00",0.0961,377,,0,0,,0.0003,1,
1767714300,"2026/01/06 15:45:00",0.0836,328,,0,0,,0.0003,1,
1767716100,"2026/01/06 16:15:00",0.1015,398,,0,0,,0.0003,1,
1767717900,"2026/01/06 16:45:00",0.0928,364,,0,0,,0.0003,1,
1767719700,"2026/01/06 17:15:00",0.0995,390,,0,0,,0.0003,1,
1767721500,"2026/01/06 17:45:00",0.1061,416,,0,0,,0.3024,1186,
1767723300,"2026/01/06 18:15:00",0.0653,256,,0,0,,0.3167,1242,
1767725100,"2026/01/06 18:45:00",0.0018,7,,0,0,,0.0472,185,
1767726900,"2026/01/06 19:15:00",0.0166,65,,0,0,,0.0762,299,
1767728700,"2026/01/06 19:45:00",0.1107,434,,0,0,,0.1007,395,
1767730500,"2026/01/06 20:15:00",0.1058,415,,0,0,,0.3035,1190,
1767732300,"2026/01/06 20:45:00",0.0966,379,,0,0,,0.3022,1185,
1767734100,"2026/01/06 21:15:00",0.0673,264,,0,0,,0.0337,132,
1767735900,"2026/01/06 21:45:00",0.0915,359,,0,0,,0.0003,1,
1767737700,"2026/01/06 22:15:00",0.0946,371,,0,0,,0.0003,1,
1767739500,"2026/01/06 22:45:00",0.09,353,,0,0,,0.0003,1,
